refnis,localité,année,période,nombre transactions - maison,prix médian(€)-maison,prix premier quartile(€)-maison,prix troisième quartile(€)-maison,nombre transactions-appartement,prix médian(€)-appartement,prix premier quartile(€)-appartement,prix troisième quartile(€)-appartement,,,,0
36000,ARRONDISSEMENT DE ROULERS,2019,Q2,86,327500,259000,400000,77,180000,128000,220000,,,,13
36000,ARRONDISSEMENT DE ROULERS,2019,Q3,98,297500,249000,380000,52,163000,131500,208500,,,,13
36000,ARRONDISSEMENT DE ROULERS,2019,Q4,172,330000,250000,390000,106,174000,134500,215000,,,,13
36000,ARRONDISSEMENT DE ROULERS,2020,Q1,40,350000,240000,435000,44,157000,131500,212500,,,,13
36000,ARRONDISSEMENT DE ROULERS,2020,Q2,52,317000,240000,410000,48,169000,120000,212000,,,,13
36000,ARRONDISSEMENT DE ROULERS,2020,Q3,119,342000,265000,430000,48,158000,115000,202500,,,,13
36000,ARRONDISSEMENT DE ROULERS,2020,Q4,110,355000,305000,450000,60,167250,128500,220000,,,,13
36000,ARRONDISSEMENT DE ROULERS,2021,Q1,86,330000,262500,402500,56,167500,142000,215750,,,,13
36000,ARRONDISSEMENT DE ROULERS,2021,Q2,98,352000,280000,479500,73,163000,124000,220000,,,,13
36000,ARRONDISSEMENT DE ROULERS,2021,Q3,105,361500,300000,458124,78,179999,128000,214153,,,,13
36000,ARRONDISSEMENT DE ROULERS,2021,Q4,66,380000,315000,508500,61,167500,122250,222000,,,,13
36000,ARRONDISSEMENT DE ROULERS,2022,Q1,125,365000,310000,465000,81,191000,145000,224000,,,,13
36000,ARRONDISSEMENT DE ROULERS,2022,Q2,109,350000,290000,446256,88,188800,150000,240000,,,,13
36000,ARRONDISSEMENT DE ROULERS,2022,Q3,95,381500,302500,502500,75,180000,135000,235000,,,,13
36000,ARRONDISSEMENT DE ROULERS,2022,Q4,101,400158,300000,490500,99,192000,156500,225000,,,,13
36000,ARRONDISSEMENT DE ROULERS,2023,Q1,81,395000,300505,515000,70,171250,140000,233500,,,,13
36000,ARRONDISSEMENT DE ROULERS,2023,Q2,70,383000,320000,475000,102,182500,140000,236250,,,,13
36000,ARRONDISSEMENT DE ROULERS,2023,Q3,69,355000,270000,455000,70,195000,157500,250000,,,,13
36000,ARRONDISSEMENT DE ROULERS,2023,Q4,103,385000,299500,575000,80,189000,135000,244000,,,,13
36000,ARRONDISSEMENT DE ROULERS,2024,Q1,72,360000,284000,501000,52,180750,127500,238000,,,,13
36000,ARRONDISSEMENT DE ROULERS,2024,Q2,79,395000,295000,465000,74,205000,149000,245000,,,,13
37000,ARRONDISSEMENT DE TIELT,2010,Q1,64,213500,185000,282500,3,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2010,Q2,67,250000,190000,312500,9,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2010,Q3,56,250000,197000,320000,10,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2010,Q4,58,250000,210000,303000,13,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2011,Q1,42,226552,185000,305000,10,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2011,Q2,62,250000,205000,300000,7,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2011,Q3,61,250000,200000,320000,12,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2011,Q4,70,272500,195000,320000,19,160000,127500,189000,,,,14
37000,ARRONDISSEMENT DE TIELT,2012,Q1,43,250000,195000,305000,8,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2012,Q2,66,256000,215000,295000,11,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2012,Q3,53,265000,212000,340000,5,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2012,Q4,55,272000,210710,377000,9,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2013,Q1,54,234750,185225,310000,15,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2013,Q2,63,285000,230000,341000,8,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2013,Q3,68,280000,210000,340000,10,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2013,Q4,73,280000,230000,333500,13,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2014,Q1,43,265000,225000,330000,11,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2014,Q2,52,277500,214500,325000,11,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2014,Q3,55,260000,200000,339000,8,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2014,Q4,118,277500,235000,337500,31,165000,122500,197000,,,,14
37000,ARRONDISSEMENT DE TIELT,2015,Q1,30,275000,185000,319000,15,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2015,Q2,51,,,,19,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2015,Q3,61,,,,13,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2015,Q4,59,300000,235000,358225,11,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2016,Q1,56,290000,210000,376000,14,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2016,Q2,69,280000,237000,349500,14,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2016,Q3,68,308125,245000,400000,11,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2016,Q4,53,314609,265000,363000,13,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2017,Q1,66,300000,250000,399000,17,169500,145000,185000,,,,14
37000,ARRONDISSEMENT DE TIELT,2017,Q2,67,299500,235000,357312,14,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2017,Q3,64,280000,230000,335000,11,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2017,Q4,59,321750,205000,394000,13,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2018,Q1,78,318000,256000,349000,25,200000,157500,252000,,,,14
37000,ARRONDISSEMENT DE TIELT,2018,Q2,76,325000,260000,380000,26,187500,133500,228500,,,,14
37000,ARRONDISSEMENT DE TIELT,2018,Q3,73,296250,233500,402500,13,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2018,Q4,81,305000,237500,390000,16,192000,170000,299000,,,,14
37000,ARRONDISSEMENT DE TIELT,2019,Q1,71,320000,260000,385000,18,187500,155000,229000,,,,14
37000,ARRONDISSEMENT DE TIELT,2019,Q2,76,325000,277500,395000,22,181000,150000,229000,,,,14
37000,ARRONDISSEMENT DE TIELT,2019,Q3,72,325000,255000,416500,19,180000,135000,242500,,,,14
37000,ARRONDISSEMENT DE TIELT,2019,Q4,163,315000,250000,402220,39,180000,155000,200000,,,,14
37000,ARRONDISSEMENT DE TIELT,2020,Q1,31,352500,235000,583750,13,,,,,,,14
37000,ARRONDISSEMENT DE TIELT,2020,Q2,54,322191,265000,403500,22,197500,160000,261250,,,,14
37000,ARRONDISSEMENT DE TIELT,2020,Q3,79,350000,275000,460000,16,212500,142500,274000,,,,14
37000,ARRONDISSEMENT DE TIELT,2020,Q4,110,348000,270000,415000,28,205000,174000,249000,,,,14
37000,ARRONDISSEMENT DE TIELT,2021,Q1,64,344000,280000,435500,21,219000,187500,285000,,,,14
37000,ARRONDISSEMENT DE TIELT,2021,Q2,86,380280,308500,475000,34,181250,155000,240000,,,,14
37000,ARRONDISSEMENT DE TIELT,2021,Q3,99,350000,295000,430000,17,185000,165000,220000,,,,14
37000,ARRONDISSEMENT DE TIELT,2021,Q4,55,365000,300000,435000,22,227500,174000,267500,,,,14
37000,ARRONDISSEMENT DE TIELT,2022,Q1,105,360000,295000,480000,37,187500,156500,235000,,,,14
37000,ARRONDISSEMENT DE TIELT,2022,Q2,86,350000,297000,526212,20,217500,178250,255750,,,,14
37000,ARRONDISSEMENT DE TIELT,2022,Q3,77,385000,306000,495000,18,240000,189000,308000,,,,14
37000,ARRONDISSEMENT DE TIELT,2022,Q4,103,355500,300500,473000,33,207500,175000,270000,,,,14
37000,ARRONDISSEMENT DE TIELT,2023,Q1,51,392000,345000,472880,26,200000,160000,260000,,,,14
37000,ARRONDISSEMENT DE TIELT,2023,Q2,68,400000,310000,512500,18,247500,215000,315000,,,,14
37000,ARRONDISSEMENT DE TIELT,2023,Q3,56,400000,315000,525000,18,269798,195000,325000,,,,14
37000,ARRONDISSEMENT DE TIELT,2023,Q4,75,375000,290000,430000,31,239000,205000,290000,,,,14
37000,ARRONDISSEMENT DE TIELT,2024,Q1,79,395000,297500,505000,23,199900,159000,238000,,,,14
37000,ARRONDISSEMENT DE TIELT,2024,Q2,82,390000,315000,498000,37,193000,160000,243000,,,,14
38000,ARRONDISSEMENT DE FURNES,2010,Q1,44,316250,210000,397500,241,166000,117500,230000,,,,15
38000,ARRONDISSEMENT DE FURNES,2010,Q2,73,330000,185000,400000,266,175000,115275,245000,,,,15
38000,ARRONDISSEMENT DE FURNES,2010,Q3,66,295000,170000,420000,241,174000,125000,260000,,,,15
38000,ARRONDISSEMENT DE FURNES,2010,Q4,59,350000,230000,400000,274,165000,120000,245000,,,,15
38000,ARRONDISSEMENT DE FURNES,2011,Q1,50,305000,161000,395000,238,175000,125000,250000,,,,15
38000,ARRONDISSEMENT DE FURNES,2011,Q2,63,350000,192000,500000,293,169000,115000,270000,,,,15
38000,ARRONDISSEMENT DE FURNES,2011,Q3,56,282500,157500,390000,259,177500,115000,255000,,,,15
38000,ARRONDISSEMENT DE FURNES,2011,Q4,68,380000,227500,527500,385,176000,120000,249000,,,,15
38000,ARRONDISSEMENT DE FURNES,2012,Q1,32,287500,162750,414000,244,185000,130000,265000,,,,15
38000,ARRONDISSEMENT DE FURNES,2012,Q2,54,362500,242950,495000,271,163650,118000,240000,,,,15
38000,ARRONDISSEMENT DE FURNES,2012,Q3,69,349500,185000,500000,275,177000,120000,247000,,,,15
38000,ARRONDISSEMENT DE FURNES,2012,Q4,61,325000,225000,470000,324,180000,126000,255000,,,,15
38000,ARRONDISSEMENT DE FURNES,2013,Q1,54,363000,250000,481250,246,187500,115000,275000,,,,15
38000,ARRONDISSEMENT DE FURNES,2013,Q2,41,280000,175000,435000,271,175000,127000,265000,,,,15
38000,ARRONDISSEMENT DE FURNES,2013,Q3,67,335000,275000,427000,241,170000,120000,252000,,,,15
38000,ARRONDISSEMENT DE FURNES,2013,Q4,49,340000,235000,478000,238,165000,114000,262500,,,,15
38000,ARRONDISSEMENT DE FURNES,2014,Q1,52,304500,188750,395000,246,180000,120000,275000,,,,15
38000,ARRONDISSEMENT DE FURNES,2014,Q2,65,340000,204000,443000,278,170000,125000,255000,,,,15
38000,ARRONDISSEMENT DE FURNES,2014,Q3,62,327500,220000,410000,257,192500,130250,280000,,,,15
38000,ARRONDISSEMENT DE FURNES,2014,Q4,89,330000,212500,385000,335,159000,115000,240000,,,,15
38000,ARRONDISSEMENT DE FURNES,2015,Q1,33,346250,192500,455000,246,176000,123000,250000,,,,15
38000,ARRONDISSEMENT DE FURNES,2015,Q2,58,365000,259000,560000,282,190800,140000,270750,,,,15
38000,ARRONDISSEMENT DE FURNES,2015,Q3,62,380000,240000,500000,280,172500,125000,250000,,,,15
38000,ARRONDISSEMENT DE FURNES,2015,Q4,77,320000,225000,400000,355,177000,125000,265000,,,,15
38000,ARRONDISSEMENT DE FURNES,2016,Q1,53,302500,200500,380000,252,185000,120000,272500,,,,15
38000,ARRONDISSEMENT DE FURNES,2016,Q2,61,360000,240000,435000,328,167500,110000,240000,,,,15
38000,ARRONDISSEMENT DE FURNES,2016,Q3,75,305000,240000,410000,338,160000,115000,225000,,,,15
38000,ARRONDISSEMENT DE FURNES,2016,Q4,101,375000,249000,470000,446,180000,130000,270000,,,,15
38000,ARRONDISSEMENT DE FURNES,2017,Q1,57,345000,200000,410000,333,185000,130000,265000,,,,15
38000,ARRONDISSEMENT DE FURNES,2017,Q2,76,365000,225000,450000,356,185500,135000,265000,,,,15
38000,ARRONDISSEMENT DE FURNES,2017,Q3,60,325000,220000,410000,307,185000,125000,270000,,,,15
38000,ARRONDISSEMENT DE FURNES,2017,Q4,81,327000,225000,440000,441,184500,130000,262500,,,,15
38000,ARRONDISSEMENT DE FURNES,2018,Q1,63,325000,212000,490000,326,180000,132000,255000,,,,15
38000,ARRONDISSEMENT DE FURNES,2018,Q2,61,387000,215000,499000,304,185000,125000,265000,,,,15
38000,ARRONDISSEMENT DE FURNES,2018,Q3,64,365000,257300,450000,334,180000,127500,275000,,,,15
38000,ARRONDISSEMENT DE FURNES,2018,Q4,73,325000,160000,410000,413,190000,135000,270000,,,,15
38000,ARRONDISSEMENT DE FURNES,2019,Q1,67,337500,235000,480000,340,180000,127000,255000,,,,15
38000,ARRONDISSEMENT DE FURNES,2019,Q2,77,330000,190000,480000,352,185000,125000,253500,,,,15
38000,ARRONDISSEMENT DE FURNES,2019,Q3,79,340000,242500,440000,327,185000,125000,257000,,,,15
38000,ARRONDISSEMENT DE FURNES,2019,Q4,93,333750,183500,422500,515,190000,131000,280000,,,,15
38000,ARRONDISSEMENT DE FURNES,2020,Q1,52,375000,191500,498750,296,200000,140000,290000,,,,15
38000,ARRONDISSEMENT DE FURNES,2020,Q2,69,360000,235000,425000,374,192250,131000,270000,,,,15
38000,ARRONDISSEMENT DE FURNES,2020,Q3,82,335000,163000,422500,350,205000,142000,300000,,,,15
38000,ARRONDISSEMENT DE FURNES,2020,Q4,140,375000,186000,520000,726,200000,145000,296000,,,,15
38000,ARRONDISSEMENT DE FURNES,2021,Q1,74,378750,170000,600000,529,200000,140000,299000,,,,15
38000,ARRONDISSEMENT DE FURNES,2021,Q2,98,390000,250000,528000,615,210000,145000,295500,,,,15
38000,ARRONDISSEMENT DE FURNES,2021,Q3,81,450000,280000,575000,499,230000,153500,320000,,,,15
38000,ARRONDISSEMENT DE FURNES,2021,Q4,85,385000,225000,500000,630,227850,162250,335000,,,,15
38000,ARRONDISSEMENT DE FURNES,2022,Q1,73,411000,259500,582500,376,230000,160000,316000,,,,15
38000,ARRONDISSEMENT DE FURNES,2022,Q2,81,435000,273367,665000,446,225000,155000,335000,,,,15
38000,ARRONDISSEMENT DE FURNES,2022,Q3,45,365000,192000,520000,341,240000,155000,345000,,,,15
38000,ARRONDISSEMENT DE FURNES,2022,Q4,87,410000,270000,652587,440,235000,155000,333500,,,,15
38000,ARRONDISSEMENT DE FURNES,2023,Q1,52,560000,358000,739000,292,231250,160000,337000,,,,15
38000,ARRONDISSEMENT DE FURNES,2023,Q2,52,415000,280000,672500,367,245000,175000,359000,,,,15
38000,ARRONDISSEMENT DE FURNES,2023,Q3,60,513500,283500,638500,288,252500,175000,360000,,,,15
38000,ARRONDISSEMENT DE FURNES,2023,Q4,81,475000,332500,650000,443,255950,175000,360000,,,,15
38000,ARRONDISSEMENT DE FURNES,2024,Q1,61,499500,322500,742500,269,225000,150000,322000,,,,15
38000,ARRONDISSEMENT DE FURNES,2024,Q2,53,465735,325000,630000,323,270000,175000,367500,,,,15
41000,ARRONDISSEMENT D'ALOST,2010,Q1,90,257500,210000,310000,49,165000,132000,190000,,,,16
41000,ARRONDISSEMENT D'ALOST,2010,Q2,82,250000,205000,329000,76,150000,113750,181250,,,,16
41000,ARRONDISSEMENT D'ALOST,2010,Q3,90,260000,210000,325000,81,150000,124000,188750,,,,16
41000,ARRONDISSEMENT D'ALOST,2010,Q4,92,255000,205000,302500,83,160000,129900,190000,,,,16
41000,ARRONDISSEMENT D'ALOST,2011,Q1,96,273000,230000,330000,91,135000,115000,170000,,,,16
41000,ARRONDISSEMENT D'ALOST,2011,Q2,104,272000,227500,330000,118,170000,125000,205000,,,,16
41000,ARRONDISSEMENT D'ALOST,2011,Q3,94,275000,210000,330000,85,165000,126000,200000,,,,16
41000,ARRONDISSEMENT D'ALOST,2011,Q4,91,270000,205000,360000,127,164000,138000,195000,,,,16
41000,ARRONDISSEMENT D'ALOST,2012,Q1,66,275000,227000,366000,97,175000,141000,220000,,,,16
41000,ARRONDISSEMENT D'ALOST,2012,Q2,99,275000,225000,335000,91,170000,125000,210000,,,,16
41000,ARRONDISSEMENT D'ALOST,2012,Q3,78,277500,210000,335000,105,171000,136375,215000,,,,16
41000,ARRONDISSEMENT D'ALOST,2012,Q4,105,300000,240000,376000,139,160000,124000,192740,,,,16
41000,ARRONDISSEMENT D'ALOST,2013,Q1,100,280000,225000,342875,103,160000,127000,197000,,,,16
41000,ARRONDISSEMENT D'ALOST,2013,Q2,81,270000,217500,360000,117,172500,133250,200500,,,,16
41000,ARRONDISSEMENT D'ALOST,2013,Q3,87,285000,237500,360000,93,180000,135000,205000,,,,16
41000,ARRONDISSEMENT D'ALOST,2013,Q4,108,283500,219500,357500,106,173750,137500,200000,,,,16
41000,ARRONDISSEMENT D'ALOST,2014,Q1,74,295000,234000,370000,108,168000,134500,192500,,,,16
41000,ARRONDISSEMENT D'ALOST,2014,Q2,110,285000,225000,385000,133,165000,130000,200000,,,,16
41000,ARRONDISSEMENT D'ALOST,2014,Q3,82,303500,260000,420000,108,175000,135000,235000,,,,16
41000,ARRONDISSEMENT D'ALOST,2014,Q4,177,290000,225000,350000,179,170000,140000,205000,,,,16
41000,ARRONDISSEMENT D'ALOST,2015,Q1,45,297500,250000,375000,83,175000,134000,220000,,,,16
41000,ARRONDISSEMENT D'ALOST,2015,Q2,48,280000,230000,330000,95,165000,122000,200000,,,,16
41000,ARRONDISSEMENT D'ALOST,2015,Q3,46,285000,220000,350000,59,170000,125000,200000,,,,16
41000,ARRONDISSEMENT D'ALOST,2015,Q4,99,280000,235000,350000,127,175000,122500,215000,,,,16
41000,ARRONDISSEMENT D'ALOST,2016,Q1,91,300000,220000,390000,102,162000,135000,190000,,,,16
41000,ARRONDISSEMENT D'ALOST,2016,Q2,119,290000,225000,370000,121,172250,135000,227500,,,,16
41000,ARRONDISSEMENT D'ALOST,2016,Q3,118,294000,250000,359000,139,185000,148000,225000,,,,16
41000,ARRONDISSEMENT D'ALOST,2016,Q4,108,315000,239750,382500,136,179500,143000,220000,,,,16
41000,ARRONDISSEMENT D'ALOST,2017,Q1,114,282500,210000,360000,111,177500,149000,215000,,,,16
41000,ARRONDISSEMENT D'ALOST,2017,Q2,114,285000,225000,375000,164,185000,150000,215000,,,,16
41000,ARRONDISSEMENT D'ALOST,2017,Q3,119,299500,250000,400000,98,185000,145500,225000,,,,16
41000,ARRONDISSEMENT D'ALOST,2017,Q4,130,299500,245000,384000,123,192750,162500,227500,,,,16
41000,ARRONDISSEMENT D'ALOST,2018,Q1,148,300000,241500,372500,124,189000,152000,220000,,,,16
41000,ARRONDISSEMENT D'ALOST,2018,Q2,126,310000,250000,390000,133,188250,157750,225000,,,,16
41000,ARRONDISSEMENT D'ALOST,2018,Q3,134,318500,260000,415000,151,195000,165000,235000,,,,16
41000,ARRONDISSEMENT D'ALOST,2018,Q4,138,315000,255000,395000,193,190000,155000,239000,,,,16
41000,ARRONDISSEMENT D'ALOST,2019,Q1,117,310000,240000,399250,146,175000,145000,225000,,,,16
41000,ARRONDISSEMENT D'ALOST,2019,Q2,130,300000,223000,380000,169,190000,155000,240000,,,,16
41000,ARRONDISSEMENT D'ALOST,2019,Q3,126,315000,260000,385000,124,195000,165000,230000,,,,16
41000,ARRONDISSEMENT D'ALOST,2019,Q4,252,330000,250000,407500,230,192500,158000,225000,,,,16
41000,ARRONDISSEMENT D'ALOST,2020,Q1,48,330000,255000,375000,106,200000,163000,250000,,,,16
41000,ARRONDISSEMENT D'ALOST,2020,Q2,107,319000,257500,390000,132,199500,158000,240000,,,,16
41000,ARRONDISSEMENT D'ALOST,2020,Q3,109,323000,265000,400000,118,194500,156250,240000,,,,16
41000,ARRONDISSEMENT D'ALOST,2020,Q4,158,345000,272000,429000,178,203500,160000,250000,,,,16
41000,ARRONDISSEMENT D'ALOST,2021,Q1,124,370000,285000,437500,173,191000,156000,232000,,,,16
41000,ARRONDISSEMENT D'ALOST,2021,Q2,126,349500,269500,442347,218,199500,160500,240000,,,,16
41000,ARRONDISSEMENT D'ALOST,2021,Q3,133,375000,280000,456000,198,199750,165000,248500,,,,16
41000,ARRONDISSEMENT D'ALOST,2021,Q4,80,363000,299000,450000,191,212000,165000,260000,,,,16
41000,ARRONDISSEMENT D'ALOST,2022,Q1,153,387500,310000,482000,229,220000,182500,262000,,,,16
41000,ARRONDISSEMENT D'ALOST,2022,Q2,171,372500,299000,474700,240,220000,175000,270000,,,,16
41000,ARRONDISSEMENT D'ALOST,2022,Q3,160,395000,331500,479500,175,225000,180000,275000,,,,16
41000,ARRONDISSEMENT D'ALOST,2022,Q4,173,371000,300000,455000,197,217000,174000,260000,,,,16
41000,ARRONDISSEMENT D'ALOST,2023,Q1,104,410000,315000,494500,184,225000,180000,275000,,,,16
41000,ARRONDISSEMENT D'ALOST,2023,Q2,99,402475,320750,545000,181,220000,175000,285000,,,,16
41000,ARRONDISSEMENT D'ALOST,2023,Q3,132,415000,335000,515000,181,219500,182500,268000,,,,16
41000,ARRONDISSEMENT D'ALOST,2023,Q4,152,380000,303000,500000,228,230000,180000,275000,,,,16
41000,ARRONDISSEMENT D'ALOST,2024,Q1,98,408500,330000,507500,150,235000,191000,290000,,,,16
41000,ARRONDISSEMENT D'ALOST,2024,Q2,119,400000,330000,520000,199,233000,189600,285000,,,,16
42000,ARRONDISSEMENT DE TERMONDE,2010,Q1,78,252500,200000,335000,45,145000,118000,175000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2010,Q2,100,246500,174000,337500,66,134000,112500,155000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2010,Q3,68,278841,200000,373500,46,150000,125000,170000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2010,Q4,106,265000,205000,350000,45,175000,130000,200000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2011,Q1,96,300000,218360,350000,68,147750,125000,170000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2011,Q2,78,277500,205000,375000,52,150000,130000,170000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2011,Q3,85,295000,215000,400000,47,150000,130000,180000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2011,Q4,98,272500,185000,359000,83,160000,129500,180000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2012,Q1,62,280000,210000,350000,48,170000,139082,205000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2012,Q2,83,272500,205000,371840,53,160000,125000,181000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2012,Q3,92,300000,225000,375000,58,162500,135500,200000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2012,Q4,79,275000,215000,350000,71,169000,143750,195000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2013,Q1,101,320000,258000,420000,60,155000,124500,197500,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2013,Q2,86,297500,220000,350000,60,175000,140000,205000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2013,Q3,104,320000,242000,407500,49,160000,142000,200000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2013,Q4,90,276500,200000,355000,55,160000,135000,206000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2014,Q1,83,295000,220000,360000,39,174000,125000,200000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2014,Q2,106,290000,210000,355000,62,177500,140000,210000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2014,Q3,94,275000,190000,360000,62,160000,140000,190000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2014,Q4,174,307500,250000,390000,100,168750,140000,215000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2015,Q1,47,275000,193000,337500,38,170000,152500,200000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2015,Q2,99,327000,242500,395000,55,173000,154500,220500,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2015,Q3,110,310000,250000,390000,56,170000,142000,199000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2015,Q4,123,300000,220000,357000,58,172750,157000,217500,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2016,Q1,99,325000,249900,410000,52,170000,139000,217000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2016,Q2,110,316000,250000,417750,84,179000,143000,200000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2016,Q3,112,300000,225000,379000,72,180000,150000,225000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2016,Q4,112,300000,235000,400000,64,185000,155000,225000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2017,Q1,91,335000,265000,422000,66,167250,150000,224000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2017,Q2,102,313750,225000,390000,72,192500,161000,220000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2017,Q3,93,327000,254200,410000,61,180000,135000,225000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2017,Q4,137,325000,250000,405000,80,184500,156250,235500,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2018,Q1,103,330000,245000,456000,83,185435,155000,225000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2018,Q2,83,339900,250000,450000,74,185000,162500,219000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2018,Q3,123,343500,257000,430000,51,195000,165000,235000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2018,Q4,145,340000,268300,435000,88,183000,150000,220000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2019,Q1,113,347500,249000,405000,84,185000,160000,222936,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2019,Q2,123,327500,255000,410000,87,195000,160000,239000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2019,Q3,121,335500,256000,425000,63,185000,150000,235000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2019,Q4,239,350000,260000,430000,135,190083,160000,225000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2020,Q1,58,337500,275000,460000,64,199750,161500,245000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2020,Q2,95,340000,235000,425000,60,190000,155000,242500,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2020,Q3,121,358250,275000,450000,61,205000,165000,250000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2020,Q4,178,389000,300000,500000,99,199000,167500,225000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2021,Q1,118,370000,300000,510000,98,200000,169500,250000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2021,Q2,117,368927,280000,520000,98,204705,176000,248500,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2021,Q3,109,400000,291550,520000,97,219000,179500,254000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2021,Q4,97,399000,300000,523500,104,205500,169000,265000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2022,Q1,150,410000,341100,500000,110,211000,180000,262500,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2022,Q2,126,434250,310000,559500,141,217500,179500,264000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2022,Q3,97,424000,325000,511500,108,224750,177500,274000,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2022,Q4,148,430000,330000,538000,91,238000,185000,293300,,,,17
42000,ARRONDISSEMENT DE TERMONDE,2023,Q1,98,463875,348000,672000,82,216250,180000,280500,,,,17
